TICKER,DATE,YEARREPORT,NPL (3-5),PPOP,NIM,Loan yield
HDB,2017Q4,2017,0.015151053053404,768665000000.0,0.0405501951427506,0.1214123670028245
HDB,2018Q1,2018,0.016262786286429,1293937000000.0,0.0405521205399073,0.1140863021629338
HDB,2018Q2,2018,0.0143066086313998,1263931000000.0,0.0414097143917368,0.1132864002232308
HDB,2018Q3,2018,0.0149872282858152,967922000000.0,0.0379080095355777,0.1131284606068419
HDB,2018Q4,2018,0.0153084038962915,1473105000000.0,0.0434740192336927,0.1161792942919518
HDB,2019Q1,2019,0.0144783747971706,1328364000000.0,0.0405138820023531,0.1122753201981404
HDB,2019Q2,2019,0.0144390165120839,1414665000000.0,0.0471446319551037,0.1163624303771908
HDB,2019Q3,2019,0.0149611945149839,1587010000000.0,0.0489225318791575,0.117033748728211
HDB,2019Q4,2019,0.0136454706132425,1977459000000.0,0.0542963966859321,0.1212299134444084
HDB,2020Q1,2020,0.014720677579527,1543086000000.0,0.0529350805752536,0.1210798580273913
HDB,2020Q2,2020,0.0155199541465891,2064891000000.0,0.0482589279190305,0.1153734168189671
HDB,2020Q3,2020,0.0183146251378678,1906061000000.0,0.0493166289695136,0.1211845651921283
HDB,2020Q4,2020,0.0132195330036112,2092569000000.0,0.0457316890812816,0.115125751262385
HDB,2021Q1,2021,0.0151368851775064,2536894000000.0,0.0441062870798227,0.1115112283413825
HDB,2021Q2,2021,0.0121305462680066,2571027000000.0,0.044792300246226,0.1135043290570427
HDB,2021Q3,2021,0.0139909699830895,2294331000000.0,0.0415927200078309,0.1094103563846424
HDB,2021Q4,2021,0.0165349052804996,2973225000000.0,0.0446485228591364,0.1040721051175297
HDB,2022Q1,2022,0.0157256351261433,3196823000000.0,0.0460272187448468,0.105804642265701
HDB,2022Q2,2022,0.0133226177924644,3548482000000.0,0.0514305423186394,0.1151462216018592
HDB,2022Q3,2022,0.0153785660894354,3393346000000.0,0.0499120393303776,0.1137822348903853
HDB,2022Q4,2022,0.0166916219722454,3197744000000.0,0.0532662849378026,0.1206716745252567
HDB,2023Q1,2023,0.0184575010337272,3698789000000.0,0.0488953249692766,0.1307205872381477
HDB,2023Q2,2023,0.0215027022737396,4174804000000.0,0.0461708826837848,0.1341887438363686
HDB,2023Q3,2023,0.0226396711419786,3783355000000.0,0.0440353619869918,0.1342332542522725
HDB,2023Q4,2023,0.0179379323138634,5627535000000.0,0.0600219866734254,0.1277375856778547
HDB,2024Q1,2024,0.0224307411258715,5297426000000.0,0.052742587624835,0.1148198143984472
HDB,2024Q2,2024,0.0209926732931794,5263236000000.0,0.0559533117825904,0.1132637313597745
HDB,2024Q3,2024,0.0189803907614325,5583895000000.0,0.0546148610698514,0.1130712782266677
HDB,2024Q4,2024,0.0193367776863569,5906872000000.0,0.053864070532878,0.1041374794694673
HDB,2025Q1,2025,0.0237127403956402,6680030000000.0,0.0456975033881865,0.1017307747717373
KLB,2017Q1,2017,0.0096168156686191,77428000000.0,,
KLB,2017Q2,2017,0.0097177080327463,86159000000.0,0.0377619335354002,0.1222861822945695
KLB,2017Q3,2017,0.0086268174379087,78661000000.0,0.0353916773452842,0.1213123450200833
KLB,2017Q4,2017,0.0082754235036076,78694000000.0,0.0348993070688678,0.122636625809983
KLB,2018Q1,2018,0.0088668128980823,74332000000.0,0.0248378405271793,0.1070225909599153
KLB,2018Q2,2018,0.0088860505388295,92760000000.0,0.0281434444324937,0.1078728062599837
KLB,2018Q3,2018,0.0101503078991194,79755000000.0,0.0293100634402984,0.1121606500568539
KLB,2018Q4,2018,0.0085724433847265,86343000000.0,0.0270471784907807,0.1123803239245394
KLB,2019Q1,2019,0.0099805362948822,76124000000.0,0.0279566071951595,0.111883638869055
KLB,2019Q2,2019,0.0114843660289717,96838000000.0,0.0303800470463432,0.1149751916434643
KLB,2019Q3,2019,0.0106894565157912,105321000000.0,0.028486555926513,0.113540946029026
KLB,2019Q4,2019,0.0102138478469529,-117075000000.0,0.0102922252196172,0.1308707729618763
KLB,2020Q1,2020,0.0662198699219406,125895000000.0,0.0246001853768247,0.1116986944232617
KLB,2020Q2,2020,0.0658800194620592,55821000000.0,0.0202589542524078,0.1104007194477227
KLB,2020Q3,2020,0.0663068598673684,46053000000.0,0.0187031244840627,0.1136624579430727
KLB,2020Q4,2020,0.054234166259628,-71969000000.0,0.0122990783279896,0.1048607581796152
KLB,2021Q1,2021,0.0156603712411048,736639000000.0,0.0653563878650856,0.2363784757952962
KLB,2021Q2,2021,0.0143022014568907,131455000000.0,0.0216037106303359,0.1138161441986385
KLB,2021Q3,2021,0.0199645530350765,63447000000.0,0.0180594722792994,0.1079946996091004
KLB,2021Q4,2021,0.0189170705476615,160111000000.0,0.0217557801427958,0.1160429908448696
KLB,2022Q1,2022,0.0207577050441652,220634000000.0,0.0225660978256616,0.1113428058879088
KLB,2022Q2,2022,0.0194573317315009,274906000000.0,0.0276428319652063,0.1209479629163103
KLB,2022Q3,2022,0.0195083410781789,347200000000.0,0.0326231136472506,0.1230593000512759
KLB,2022Q4,2022,0.0189030413111364,311517000000.0,0.0290185827503492,0.1398838232400928
KLB,2023Q1,2023,0.0185755795896893,289006000000.0,0.0314198496392057,0.1665119083903102
KLB,2023Q2,2023,0.0165363742252615,210139000000.0,0.0222580996542991,0.1607335589524091
KLB,2023Q3,2023,0.0214479688700396,328901000000.0,0.0233320019053113,0.1462607858758213
KLB,2023Q4,2023,0.0193416757281899,308521000000.0,0.0275919069150402,0.1305696350161645
KLB,2024Q1,2024,0.024580135549596,325414000000.0,0.030714175477965,0.1167332853121289
KLB,2024Q2,2024,0.019824921200955,582100000000.0,0.0448481737347819,0.1134133249633489
KLB,2024Q3,2024,0.0194143171749015,347134000000.0,0.0410401942019275,0.1109131179228578
KLB,2024Q4,2024,0.0201943097682346,680358000000.0,0.0376033381672583,0.1007473581031517
KLB,2025Q1,2025,0.0216522440603811,554693000000.0,0.039241927148005,0.1072249294271318
LPB,2017Q1,2017,0.0134679240163344,702184000000.0,,
LPB,2017Q2,2017,0.0131396369162112,573841000000.0,0.0386066949840934,0.0987824790920114
LPB,2017Q3,2017,0.0119358301802692,631274000000.0,0.0395629439296439,0.0998659970074514
LPB,2017Q4,2017,0.0106725880409578,374760000000.0,0.0356561906255381,0.1012101661447155
LPB,2018Q1,2018,0.0106682665114662,568541000000.0,0.030054356557222,0.1001972845240156
LPB,2018Q2,2018,0.0102754967949332,245656000000.0,0.027341583467046,0.1017898379324123
LPB,2018Q3,2018,0.0132281966796429,551700000000.0,0.0309526910364035,0.1023163203297601
LPB,2018Q4,2018,0.0140985546316716,465479000000.0,0.0350284354700084,0.1056127622499051
LPB,2019Q1,2019,0.0135899110408163,644918000000.0,0.0329654978234045,0.1031387045271567
LPB,2019Q2,2019,0.0147574827739836,661068000000.0,0.0352892285770233,0.1084565303753301
LPB,2019Q3,2019,0.0147702868658083,643706000000.0,0.0336229529220998,0.108878952657125
LPB,2019Q4,2019,0.0144484703836946,527896000000.0,0.0331010120468034,0.1064460927673814
LPB,2020Q1,2020,0.0143904204447415,566339000000.0,0.029694794852289,0.1052108004077416
LPB,2020Q2,2020,0.0164538253098035,654007000000.0,0.0295305040047792,0.0996699496386727
LPB,2020Q3,2020,0.0164053849028262,842744000000.0,0.0359349302387349,0.1017392281611883
LPB,2020Q4,2020,0.0143094044884764,1062850000000.0,0.0371080440035431,0.1028434486909685
LPB,2021Q1,2021,0.0143340730919352,1321877000000.0,0.0352187036352391,0.1003133399819349
LPB,2021Q2,2021,0.0133690061191065,1331438000000.0,0.0363246452171406,0.1010602978451071
LPB,2021Q3,2021,0.0142099139897205,1037170000000.0,0.0331233410804718,0.0973144629627242
LPB,2021Q4,2021,0.0132924767758605,1270425000000.0,0.0419525713576655,0.1018731799294157
LPB,2022Q1,2022,0.0142165478627413,2107074000000.0,0.0412704395243664,0.1018029803104638
LPB,2022Q2,2022,0.0140270562670643,2430616000000.0,0.042576507134504,0.1013483331350911
LPB,2022Q3,2022,0.0139943455934561,2151843000000.0,0.0427283256533644,0.1044339939795771
LPB,2022Q4,2022,0.0145508196234325,2173886000000.0,0.0354015961674096,0.1015732209428211
LPB,2023Q1,2023,0.0145452446387694,1789548000000.0,0.0342550500084921,0.1125817508555352
LPB,2023Q2,2023,0.0242974727042005,1406304000000.0,0.0295780822664632,0.113606426185139
LPB,2023Q3,2023,0.027946893636363,1773389000000.0,0.0307442565206529,0.111787737314509
LPB,2023Q4,2023,0.0133922926377421,4896192000000.0,0.0370422673570285,0.1107079853135509
LPB,2024Q1,2024,0.0138672116577303,3101175000000.0,0.0357213549811977,0.0999680981927403
LPB,2024Q2,2024,0.0172731603125949,3586882000000.0,0.0348513190624589,0.0917605638182785
LPB,2024Q3,2024,0.0196142756322307,3531348000000.0,0.034365072908205,0.0917794684217699
LPB,2024Q4,2024,0.015677153192936,3902582000000.0,0.0380738526083188,0.0931034307585877
LPB,2025Q1,2025,0.0172866132835256,3373772000000.0,0.02644500617965,0.0840473795392015
MBB,2017Q1,2017,0.0133455898996261,1691106000000.0,,
MBB,2017Q2,2017,0.0128346656660062,2155032000000.0,0.0437618576087237,0.0829297027877671
MBB,2017Q3,2017,0.0132966395761102,2092074000000.0,0.0422498404297739,0.0846350793713453
MBB,2017Q4,2017,0.0118574245675381,1929625000000.0,0.0452641458287886,0.0885799645775693
MBB,2018Q1,2018,0.0140926929566713,2610701000000.0,0.0446552356564152,0.0883990216425854
MBB,2018Q2,2018,0.0128352845459954,2863793000000.0,0.0460476994135991,0.0902943495121409
MBB,2018Q3,2018,0.0157082214306535,2831072000000.0,0.0452803305481244,0.0925743924982323
MBB,2018Q4,2018,0.0132123359460705,2499538000000.0,0.0495934037787423,0.096718581730588
MBB,2019Q1,2019,0.0140993315607235,3388636000000.0,0.0467903913582161,0.0959360649970452
MBB,2019Q2,2019,0.0125601778656217,3850902000000.0,0.0473061705677336,0.0966451977327674
MBB,2019Q3,2019,0.015415007152078,4053177000000.0,0.0483848779322827,0.1007859756746951
MBB,2019Q4,2019,0.0115752438326332,3634027000000.0,0.0509542198439071,0.1017831036416868
MBB,2020Q1,2020,0.0161518014207839,4288282000000.0,0.0483121517862961,0.0980242330155503
MBB,2020Q2,2020,0.0136864306111357,4139854000000.0,0.0471061219225552,0.0905947573416233
MBB,2020Q3,2020,0.015021897627195,3899117000000.0,0.0514967243803982,0.091481857399161
MBB,2020Q4,2020,0.0108878271826168,4479463000000.0,0.0533036105428865,0.0910011048369191
MBB,2021Q1,2021,0.0129126844720741,6388915000000.0,0.0503028952090627,0.0867509982718873
MBB,2021Q2,2021,0.0076441737779199,5837818000000.0,0.053971471348703,0.088881928651795
MBB,2021Q3,2021,0.0094714389926851,5676461000000.0,0.0512309998411296,0.0856361038233625
MBB,2021Q4,2021,0.0089891130518988,6654116000000.0,0.0521921094358365,0.0863008850705454
MBB,2022Q1,2022,0.0099385085732018,8035185000000.0,0.0560078893954181,0.0886881312961782
MBB,2022Q2,2022,0.0119765576956701,7361325000000.0,0.0573736147750091,0.0909553076353931
MBB,2022Q3,2022,0.0103582236703328,7257472000000.0,0.057712061689211,0.0915782177782374
MBB,2022Q4,2022,0.0109239530122296,8123015000000.0,0.0581932734295239,0.1035072588053151
MBB,2023Q1,2023,0.017560284872937,8361814000000.0,0.0572016182338359,0.1072386414330834
MBB,2023Q2,2023,0.0144381586004311,7425667000000.0,0.0502752089761538,0.1077290844019908
MBB,2023Q3,2023,0.018852818382513,8731191000000.0,0.0501633444173235,0.1023675600932664
MBB,2023Q4,2023,0.0160456211003627,7874449000000.0,0.042962118399747,0.092777580990591
MBB,2024Q1,2024,0.0248561698446538,8502406000000.0,0.0403795387948137,0.0834127795670067
MBB,2024Q2,2024,0.0163595479286651,9638744000000.0,0.0457703388485501,0.082346877792299
MBB,2024Q3,2024,0.0223422141330837,8947866000000.0,0.0423629915849594,0.0789956705366148
MBB,2024Q4,2024,0.0162046029211169,11316956000000.0,0.0423253740992425,0.0794677002680399
MBB,2025Q1,2025,0.018409454666924,11372739000000.0,0.041878464982025,0.0785435159146637
MSB,2017Q1,2017,0.0274845431049232,34011000000.0,,
MSB,2017Q2,2017,0.0345398822676858,851908000000.0,0.0201514642374681,0.319327196321172
MSB,2017Q3,2017,0.0257574857164657,148469000000.0,0.0212716252289921,0.1649086279217079
MSB,2017Q4,2017,0.0222681526976873,147401000000.0,0.0189177378236075,-0.0878897707877788
MSB,2018Q1,2018,0.0251570436768035,314872000000.0,0.0182278810698107,0.0903385157810022
MSB,2018Q2,2018,0.0240049019471511,408816000000.0,0.0240789425032097,0.1168740547274552
MSB,2018Q3,2018,0.0248571220472456,345285000000.0,0.0207784662126724,0.0614523033906224
MSB,2018Q4,2018,0.0300622348319785,721574000000.0,0.0444050660019947,0.0883590141363561
MSB,2019Q1,2019,0.0319475362443886,171043000000.0,0.0211950655275239,0.0926820185020203
MSB,2019Q2,2019,0.0292387917850579,654630000000.0,0.0192919264564808,0.0880356923057923
MSB,2019Q3,2019,0.0287651988740119,1002966000000.0,0.027523116175226,0.0923868161771866
MSB,2019Q4,2019,0.0204490053359896,384335000000.0,0.0311910062090841,0.0988048673023895
MSB,2020Q1,2020,0.0218193834697436,368834000000.0,0.0267733740356418,0.0938324490509566
MSB,2020Q2,2020,0.0222648879708251,1093690000000.0,0.0312708752201806,0.0980323597270858
MSB,2020Q3,2020,0.0231865256167108,1083765000000.0,0.0358855209790173,0.078814985164071
MSB,2020Q4,2020,0.0196324002122545,1050270000000.0,0.0407775827930882,0.0870448299551731
MSB,2021Q1,2021,0.0185941231638294,1351147000000.0,0.0357391483950611,0.0833100858595642
MSB,2021Q2,2021,0.020185448885832,2213306000000.0,0.0364512175459631,0.0772905474934892
MSB,2021Q3,2021,0.0194574289701343,1596284000000.0,0.0389202385309734,0.0840657010616647
MSB,2021Q4,2021,0.017415789308839,1495590000000.0,0.0375736106157186,0.083887256130038
MSB,2022Q1,2022,0.0178804551571754,1665630000000.0,0.0426492569583654,0.0837104305957401
MSB,2022Q2,2022,0.0150492830488377,1725917000000.0,0.0452187111783794,0.0865954687792362
MSB,2022Q3,2022,0.0149887991034896,1842126000000.0,0.0485963700586556,0.0948353466152279
MSB,2022Q4,2022,0.0170483141153133,1032039000000.0,0.0447567213202222,0.1037228234663513
MSB,2023Q1,2023,0.0202262889163595,1929710000000.0,0.0417964029426795,0.1142115514853964
MSB,2023Q2,2023,0.0255975365418909,2521244000000.0,0.0403763121114447,0.117869635890854
MSB,2023Q3,2023,0.0293716381323751,2091062000000.0,0.0429629506747428,0.1133045908278807
MSB,2023Q4,2023,0.0287023897608203,934648000000.0,0.0391758778512446,0.0956995709544081
MSB,2024Q1,2024,0.0317619901411124,2070696000000.0,0.0365839929784392,0.0799311608302181
MSB,2024Q2,2024,0.0308461785805478,2784871000000.0,0.0342280059428154,0.0741663614817315
MSB,2024Q3,2024,0.0287956507098681,1769973000000.0,0.0334015902682528,0.0823106507656435
MSB,2024Q4,2024,0.0267502333556841,2362765000000.0,0.041876917217821,0.0840939530637085
MSB,2025Q1,2025,0.0256842346670413,2023912000000.0,0.0327441372217085,0.0869207802401687
NAB,2018Q1,2018,,151904000000.0,,
NAB,2018Q2,2018,0.0094679312559568,204214000000.0,0.0298715151334866,0.0
NAB,2018Q3,2018,,125464000000.0,0.0279847856064859,
NAB,2018Q4,2018,0.0154427397119985,160239000000.0,0.0300309630445066,0.121226050385166
NAB,2019Q1,2019,0.0137214568698667,300739000000.0,0.0362393675184992,0.1189059688479974
NAB,2019Q2,2019,0.0261253076089359,186900000000.0,0.0192513582850321,0.0956844527385425
NAB,2019Q3,2019,0.023741067339617,132535000000.0,0.0234456946450387,0.1044405486596937
NAB,2019Q4,2019,0.0197460819573392,292230000000.0,0.0314926331801354,0.1166266690898803
NAB,2020Q1,2020,0.01982160078346,142648000000.0,0.0202980851567294,0.1041568827524706
NAB,2020Q2,2020,0.0293348812686836,334897000000.0,0.0243089773978159,0.1088392352401415
NAB,2020Q3,2020,0.0228265383603863,269711000000.0,0.0259449758128163,0.1070246521464359
NAB,2020Q4,2020,0.0083408826337546,816438000000.0,0.0288468497300302,0.1110687439987429
NAB,2021Q1,2021,0.0094666327453435,460699000000.0,0.0285063954790117,0.103295664782178
NAB,2021Q2,2021,0.014205980179115,789187000000.0,0.0360517040972651,0.1114430152695473
NAB,2021Q3,2021,0.0189473742015503,464576000000.0,0.0255438415616264,0.0986896789361811
NAB,2021Q4,2021,0.0157144245171897,864480000000.0,0.0358336200996049,0.1093061725387723
NAB,2022Q1,2022,0.0150792268365365,695078000000.0,0.0286431568537451,0.0949922504974402
NAB,2022Q2,2022,0.0135597606329557,723694000000.0,0.0308146546545384,0.1004622654547305
NAB,2022Q3,2022,0.0203134820909185,870730000000.0,0.0329933821075087,0.1053818670570146
NAB,2022Q4,2022,0.0134788386721783,838386000000.0,0.0331282931707923,0.1121061983839003
NAB,2023Q1,2023,0.0201402526203604,984419000000.0,0.0345233361952801,0.1271659069374
NAB,2023Q2,2023,0.0272063011651731,991061000000.0,0.0322265526778979,0.1369418962863718
NAB,2023Q3,2023,0.0283668660908218,405038000000.0,0.0267287739047112,0.1289302854111313
NAB,2023Q4,2023,0.0211337312463731,1771238000000.0,0.0445359044812162,0.1370983188044297
NAB,2024Q1,2024,0.0266046564160136,1108558000000.0,0.0331894718963454,0.1041759671893639
NAB,2024Q2,2024,0.0256510151935985,1459075000000.0,0.0408821169629261,0.1038682766883486
NAB,2024Q3,2024,0.0285175400242279,1321015000000.0,0.035128287309097,0.0961069934309371
NAB,2024Q4,2024,0.0233040758201017,1177652000000.0,0.0341078773713139,0.094063448516477
NAB,2025Q1,2025,0.0248544753349351,1464651000000.0,0.0341502988490888,0.0968228938283759
BAB,2017Q1,2017,0.0081869092218137,178972000000.0,,
BAB,2017Q2,2017,0.0078639003437532,362542000000.0,0.0244754650294637,0.0997037889744645
BAB,2017Q3,2017,0.0068494981227915,238175000000.0,0.0206813504457336,0.0971601667314811
BAB,2017Q4,2017,0.0063284079842526,261996000000.0,0.0209669398092185,0.1032879361619469
BAB,2018Q1,2018,0.0076866192792339,305977000000.0,0.0204112335217434,0.0981626409637139
BAB,2018Q2,2018,0.0073231747026699,337314000000.0,0.0212759144332456,0.1010885923178709
BAB,2018Q3,2018,0.0070756594013757,173761000000.0,0.0151919932669629,0.1007973673571804
BAB,2018Q4,2018,0.00762862555089,299882000000.0,0.0213684722600297,0.1019545423087444
BAB,2019Q1,2019,0.0042535725897716,244945000000.0,0.0172366928192669,0.1014821790738314
BAB,2019Q2,2019,0.0072470541022617,304364000000.0,0.0226245356616154,0.1078509882995432
BAB,2019Q3,2019,0.0072107566612463,238600000000.0,0.0201184866267689,0.1137327522253672
BAB,2019Q4,2019,0.0068305964288552,302342000000.0,0.0215080085409307,0.1103816802715668
BAB,2020Q1,2020,0.0079001515197592,222782000000.0,0.0168029459875846,0.1087323878980123
BAB,2020Q2,2020,0.0080333120354129,292603000000.0,0.0191790740197489,0.1109025237137925
BAB,2020Q3,2020,0.0080771233854795,183739000000.0,0.0177050399169545,0.1122081262917346
BAB,2020Q4,2020,0.0079052952676246,291917000000.0,0.0211704149979903,0.1108542342987727
BAB,2021Q1,2021,0.0041980150263716,229847000000.0,0.016579850282742,0.1051783237517311
BAB,2021Q2,2021,0.0082043139387422,262290000000.0,0.0216871923038434,0.1088799425193504
BAB,2021Q3,2021,0.0082112880039643,260648000000.0,0.019904081090477,0.1062994802955744
BAB,2021Q4,2021,0.0077460467652695,399169000000.0,0.0198138814834257,0.1032836125718689
BAB,2022Q1,2022,0.0075206878527668,253412000000.0,0.018456127641545,0.0974918433999227
BAB,2022Q2,2022,0.0073526489999714,231275000000.0,0.0171739632156229,0.0978974641675917
BAB,2022Q3,2022,0.0058603813317499,303274000000.0,0.0211100850164444,0.1006642942580143
BAB,2022Q4,2022,0.0053071591128828,363523000000.0,0.0276520885830156,0.1104391192145405
BAB,2023Q1,2023,0.0056628065283392,325843000000.0,0.0182495929595899,0.1196930345356323
BAB,2023Q2,2023,0.0070287507919407,172153000000.0,0.0197685495989557,0.1166452644619995
BAB,2023Q3,2023,0.0077285066451274,105198000000.0,0.0125896907546575,0.1114417369647614
BAB,2023Q4,2023,0.0091700605809633,610207000000.0,0.0206554596194695,0.1136648332105767
