TICKER,DATE,YEARREPORT,NPL (3-5),PPOP,NIM,Loan yield
BAB,2024Q1,2024,0.011117959940732,339304000000.0,0.0222835173667132,0.1039748453743258
BAB,2024Q2,2024,0.0148207456580903,324473000000.0,0.0250892550118441,0.0995771011377781
BAB,2024Q3,2024,0.013273544622685,312296000000.0,0.0198338630577607,0.099435151745221
BAB,2024Q4,2024,0.0124064464840169,435618000000.0,0.0215062570424106,0.096298070649858
BAB,2025Q1,2025,0.0126434523780183,421443000000.0,0.0212002773063832,0.0901389733523411
NVB,2017Q1,2017,0.0180350657276925,11686000000.0,,
NVB,2017Q2,2017,0.0220722689842387,68482000000.0,0.0179194786316226,0.2398007023155817
NVB,2017Q3,2017,0.0237233571064438,28153000000.0,0.0173228214872591,0.1166659204032137
NVB,2017Q4,2017,0.0153317351480287,157335000000.0,0.0298907812640591,0.132009823187857
NVB,2018Q1,2018,,13469000000.0,0.0150911826173312,
NVB,2018Q2,2018,0.0212585571274304,93084000000.0,0.0173133494336903,0.0
NVB,2018Q3,2018,,4635000000.0,0.0171266956329966,
NVB,2018Q4,2018,,115996000000.0,0.0164555228651378,
NVB,2019Q1,2019,0.0272396273187462,13314000000.0,0.0119666549281908,0.1075003400549803
NVB,2019Q2,2019,0.0274892409118781,60273000000.0,0.0203181477178936,0.1140939929795691
NVB,2019Q3,2019,0.0257181961664495,53534000000.0,0.0168737952201349,0.1168244535839773
NVB,2019Q4,2019,0.0192581742896571,252049000000.0,0.0292708750170229,0.122267683114257
NVB,2020Q1,2020,0.0228476166325716,64973000000.0,0.0151567079878501,0.1180002180745789
NVB,2020Q2,2020,0.0209257388716176,124514000000.0,0.0170578666180753,0.1188200020579542
NVB,2020Q3,2020,0.0179821864845192,177314000000.0,0.0241215331255051,0.1197741438295756
NVB,2020Q4,2020,0.0151025200832122,485445000000.0,0.0379884703128442,0.1319311128176588
NVB,2021Q1,2021,0.014905333036775,207296000000.0,0.024829541693026,0.1218579386305401
NVB,2021Q2,2021,0.0147582442506265,111993000000.0,0.016414321552629,0.1007657571979575
NVB,2021Q3,2021,0.019360493475076,211933000000.0,0.0279466832001121,0.0966170224377227
NVB,2021Q4,2021,0.0300234874337075,220292000000.0,0.0114949313896933,0.1024080756723971
NVB,2022Q1,2022,0.0373101380751026,172096000000.0,0.0180612020090508,0.1017383250350554
NVB,2022Q2,2022,0.1104711174414824,53969000000.0,0.0130475578166386,0.0942305321587733
NVB,2022Q3,2022,0.1472020005062465,-151391000000.0,-0.0001378608988698,0.0813640552052302
NVB,2022Q4,2022,0.1792976206309368,234639000000.0,0.0278090079170514,0.1254334437614797
NVB,2023Q1,2023,0.229953818886691,45640000000.0,0.0145541167460413,0.1297036513504268
NVB,2023Q2,2023,0.2564796914202881,9419000000.0,0.0124165452268365,0.1305560281859205
NVB,2023Q3,2023,0.2633487585920051,-222311000000.0,0.0003933985735599,0.1109201714123478
NVB,2023Q4,2023,0.297573394197942,-352317000000.0,-0.0010699202228122,0.0932271215578954
NVB,2024Q1,2024,0.2898494671311308,-31985000000.0,0.0111145899374374,0.0892403889692668
NVB,2024Q2,2024,0.3527846092174629,100922000000.0,0.0132202522995916,0.0809549938958483
NVB,2024Q3,2024,0.3061210225128958,-28049000000.0,0.0123940530600877,0.0792579505751052
NVB,2024Q4,2024,0.1953968206689116,-4905434000000.0,-0.1017835022438976,-0.0832821518794763
NVB,2025Q1,2025,0.140368674996907,216289000000.0,0.0176201087251496,0.0900135665669019
OCB,2018Q1,2018,,759250830639.0,,
OCB,2018Q2,2018,,957306878641.0,0.0423095524747695,
OCB,2018Q3,2018,,677569988490.0,0.0387161483498134,
OCB,2018Q4,2018,,752277551407.0,0.0427885979119777,
OCB,2019Q1,2019,,694343057355.0,0.0372322852370798,
OCB,2019Q2,2019,,866314855080.0,0.0394235644734697,
OCB,2019Q3,2019,,1013908595139.0,0.0418247545331649,
OCB,2019Q4,2019,,1589897600079.0,0.0423185266951306,
OCB,2020Q1,2020,,1477108941541.0,0.041225331726761,
OCB,2020Q2,2020,,1044981232209.0,0.0382451550345134,
OCB,2020Q3,2020,,929365932579.0,0.0351107991156006,
OCB,2020Q4,2020,0.0169039156120792,2232277533080.0,0.0466925170416761,0.117034734141358
OCB,2021Q1,2021,0.016940249394555,1467246637401.0,0.0365981339179282,0.1015360790887701
OCB,2021Q2,2021,0.0153020658879358,1586973377497.0,0.0368053158974267,0.1025742645662626
OCB,2021Q3,2021,0.0151011417861372,1374560748822.0,0.0343120525709618,0.1001487945892029
OCB,2021Q4,2021,0.0132242085592708,2087448714200.0,0.0368582911854661,0.0995135386187812
OCB,2022Q1,2022,0.0216940125970374,1270419213308.0,0.0380339493926301,0.1034324150748082
OCB,2022Q2,2022,0.0195605333530622,1030325269532.0,0.0385062363719816,0.1032784878982736
OCB,2022Q3,2022,0.0246613944221829,1267658540234.0,0.0392073862575229,0.1072081360215782
OCB,2022Q4,2022,0.0222948629024172,1888366117386.0,0.0404065423689206,0.1160889274446833
OCB,2023Q1,2023,0.0331792351682048,1326206618127.0,0.037928512832938,0.1265690263211725
OCB,2023Q2,2023,0.0318352240444238,1705401642516.0,0.0375777501779331,0.1292277981837902
OCB,2023Q3,2023,0.0374245017580525,1666396354003.0,0.0371811646818752,0.1209695998369099
OCB,2023Q4,2023,0.0275489529301481,1655710346177.0,0.0346694986074191,0.1099698395664142
OCB,2024Q1,2024,0.0287341702256385,1418472890865.0,0.0336238081247647,0.0984919094692365
OCB,2024Q2,2024,0.0312187236235442,1317234031546.0,0.0349297304298969,0.0900865211384632
OCB,2024Q3,2024,0.0319030817209624,1373309962121.0,0.0340601160397757,0.0874146269701403
OCB,2024Q4,2024,0.0316552444317642,2156305375430.0,0.0403606084290724,0.097491728755852
OCB,2025Q1,2025,0.0391163884616235,1271234395613.0,0.0316393378743929,0.0848378940270591
PGB,2018Q1,2018,,102111000000.0,,
PGB,2018Q2,2018,,131913734209.0,0.0318337337973754,
PGB,2018Q3,2018,,92541000000.0,0.0304886398333071,
PGB,2018Q4,2018,,383714000000.0,0.0344883672186124,
PGB,2019Q1,2019,,101868000000.0,0.0299317193757241,
PGB,2019Q2,2019,,160253975061.0,0.0298312578605091,
PGB,2019Q3,2019,,111383000000.0,0.0283503180938875,
PGB,2019Q4,2019,,202643000000.0,0.0331416225977593,
PGB,2020Q1,2020,,89731000000.0,0.0251938468086275,
PGB,2020Q2,2020,,138540000000.0,0.0268412203130922,
PGB,2020Q3,2020,,160851000000.0,0.0307161353295541,
PGB,2020Q4,2020,0.024400561334818,105136000000.0,0.0302005188742257,0.0868313245830205
PGB,2021Q1,2021,0.0257956965254756,144585000000.0,0.030124434463362,0.0815801971686909
PGB,2021Q2,2021,0.0267307003867156,125901000000.0,0.0046005884695732,0.0784447235015824
PGB,2021Q3,2021,0.0275415152089009,95250000000.0,0.0227641709686048,0.0785733326835927
PGB,2021Q4,2021,0.0224458473695033,138851000000.0,0.0271230210876176,0.0787922446339622
PGB,2022Q1,2022,0.0250503975341088,195412000000.0,0.0247540670140993,0.0765731113622508
PGB,2022Q2,2022,0.0267380432276609,192390000000.0,0.0327284541464134,0.0865407503789162
PGB,2022Q3,2022,0.0298004486146578,219225000000.0,0.0317091346061174,0.0802748560197737
PGB,2022Q4,2022,0.0256289610292244,170729000000.0,0.02874729818222,0.0805594559629991
PGB,2023Q1,2023,0.0246573188046472,204505000000.0,0.0291128516113622,0.090031954042753
PGB,2023Q2,2023,0.0307039412864077,185891000000.0,0.0298154185935299,0.0972844058895999
PGB,2023Q3,2023,0.0261144322857869,113831000000.0,0.0239793105291787,0.095653933246347
PGB,2023Q4,2023,0.0256260561054854,86649000000.0,0.0274645678445313,0.0949640686520559
PGB,2024Q1,2024,0.0293458938490866,158054000000.0,0.0269178340971055,0.0847644495733811
PGB,2024Q2,2024,0.0352788883661575,240773000000.0,0.0290575024952233,0.0806693500863654
PGB,2024Q3,2024,0.0318544570048637,223571000000.0,0.0278259329211741,0.0801292102605999
PGB,2024Q4,2024,0.0257276311786247,220803000000.0,0.025722285931359,0.0794356098912478
PGB,2025Q1,2025,0.0271046271429039,242455000000.0,0.025273854494098,0.079478328141179
SSB,2017Q1,2017,0.0089598081223807,110875000000.0,,
SSB,2017Q2,2017,,288175000000.0,0.0214776842858043,0.102126292334482
SSB,2017Q3,2017,0.0089502550897996,287149000000.0,0.0193918795448067,0.092760353176043
SSB,2017Q4,2017,,241024000000.0,0.0209031547691636,
SSB,2018Q1,2018,0.0080065032535433,215282000000.0,0.0181500130781448,0.0902420585133254
SSB,2018Q2,2018,0.0096852040480516,406460000000.0,0.0234435077441135,0.0890537639942025
SSB,2018Q3,2018,0.0097169108205751,333124000000.0,0.0133784648126239,0.0889332037017754
SSB,2018Q4,2018,0.0150846216368151,223955000000.0,0.0168295341045891,0.0926417269698805
SSB,2019Q1,2019,0.0144733363159176,263873000000.0,0.0196565461708361,0.0914665749939632
SSB,2019Q2,2019,0.0134453551544288,467915000000.0,0.0222432806901288,0.0944078272172384
SSB,2019Q3,2019,0.0130782626281096,521470000000.0,0.0232135760421038,0.0965617456960251
SSB,2019Q4,2019,0.0231205784413281,1969205000000.0,0.0174090258703458,0.0939190776033196
SSB,2020Q1,2020,0.023384128308126,458326000000.0,0.0176938523083199,0.0885727652987246
SSB,2020Q2,2020,0.0223484294625172,500979000000.0,0.0190734240551933,0.0919493659344917
SSB,2020Q3,2020,0.0223137318290904,637636000000.0,0.0191577183166358,0.0881996491323548
SSB,2020Q4,2020,0.0185631963101128,809371000000.0,0.0235406654659081,0.0917442006227378
SSB,2021Q1,2021,0.0180084601149312,853892000000.0,0.02539375070937,0.0850211284810411
SSB,2021Q2,2021,0.0176015767391116,1120441000000.0,0.0299132850695892,0.0887194152682159
SSB,2021Q3,2021,0.0168472934442971,1353994000000.0,0.0309233432705328,0.0906672614357436
SSB,2021Q4,2021,0.0164953316710212,1178049000000.0,0.0272348002963941,0.0790890954228492
SSB,2022Q1,2022,0.0164076451111633,1664603000000.0,0.0291879714069824,0.0855934924924492
SSB,2022Q2,2022,0.01600798072483,1838391000000.0,0.0309806272316584,0.0880581935182509
SSB,2022Q3,2022,0.0159370534885015,1369274000000.0,0.0322566315266622,0.0954856707351047
SSB,2022Q4,2022,0.015979274129194,1371456000000.0,0.034927601731104,0.0984000645960635
SSB,2023Q1,2023,0.0159899268975947,1433117000000.0,0.0316340421099511,0.107507253735961
SSB,2023Q2,2023,0.0172999128323865,1100102000000.0,0.0259641916456806,0.1060603357897121
SSB,2023Q3,2023,0.0187344997851707,1484792000000.0,0.0280591585599188,0.1038192853701498
SSB,2023Q4,2023,0.0193766916268303,1798632000000.0,0.0362238657778995,0.1050322335668912
SSB,2024Q1,2024,0.0196081554608859,1795157000000.0,0.0311942123200225,0.0965617822257229
SSB,2024Q2,2024,0.0190954559362555,2355701000000.0,0.0416038831925851,0.1002348533949712
SSB,2024Q3,2024,0.0187210212012608,2048749000000.0,0.0409119186677403,0.0979719750840089
SSB,2024Q4,2024,0.0189121957997368,2079174000000.0,0.0324039775785034,0.0863714951555404
SSB,2025Q1,2025,0.0183745921090317,4785913000000.0,0.0303253911611666,0.0859142062475302
SGB,2018Q1,2018,0.0400543482695156,109750000000.0,,
SGB,2018Q2,2018,0.0647576492711329,79436000000.0,0.0347471572540908,0.0997970479785076
SGB,2018Q3,2018,0.0639900825726769,91261000000.0,0.0314652049902875,0.0957255585638839
SGB,2018Q4,2018,0.0220137386175025,115660000000.0,0.0369507269161171,0.1057965072043074
SGB,2019Q1,2019,0.0240445612992178,66215000000.0,0.0336507438769605,0.1014788803108895
SGB,2019Q2,2019,0.0224769222198952,66361000000.0,0.0323655185267197,0.1014193145189591
SGB,2019Q3,2019,0.0202288575829962,143194000000.0,0.0419304841066433,0.114114941134669
SGB,2019Q4,2019,0.0193931407751527,102549000000.0,0.0393180545807282,0.1166606051424017
SGB,2020Q1,2020,0.0265302507550536,41761000000.0,0.0303651743768526,0.1044978473713977
SGB,2020Q2,2020,0.0227331138427266,89910000000.0,0.0337107139896776,0.1083401837718936
SGB,2020Q3,2020,0.0213754459545264,72762000000.0,0.0269053088935233,0.1106412644752358
SGB,2020Q4,2020,0.0144401539402688,75660000000.0,0.0265166474826903,0.1042057368443395
SGB,2021Q1,2021,0.01577659739958,54697000000.0,0.0264234475910267,0.0979364866569724
SGB,2021Q2,2021,0.0143191940828777,113462000000.0,0.0311309064285122,0.1028686927803191
SGB,2021Q3,2021,0.0204934068794493,68833000000.0,0.0273041691356902,0.0969181793871139
SGB,2021Q4,2021,0.0197116870728091,72593000000.0,0.0244737985235261,0.0990559957269664
SGB,2022Q1,2022,0.0238892634880452,176799000000.0,0.0373032349952605,0.0994770475830193
SGB,2022Q2,2022,0.018935863337523,180124000000.0,0.0414312154678459,0.1014710534345181
SGB,2022Q3,2022,0.0213412002017255,80959000000.0,0.0359419709993397,0.102552350720648
SGB,2022Q4,2022,0.0212459761894507,49572000000.0,0.0335672821936797,0.1062740386127114
SGB,2023Q1,2023,0.0234039559868728,136540000000.0,0.0347755992001039,0.119491300407613
SGB,2023Q2,2023,0.0230028764095546,132100000000.0,0.0380933372188197,0.1241469376427669
SGB,2023Q3,2023,0.0222940089587387,80145000000.0,0.0308166168298339,0.1177829607378153
SGB,2023Q4,2023,0.02025864488861,252365000000.0,0.0308924113267876,0.1317552334560267
SGB,2024Q1,2024,0.02376379640793,74772000000.0,0.0249820244159554,0.0980906502541892
SGB,2024Q2,2024,0.025506247154529,120072000000.0,0.0302015943358947,0.0939578953359551
SGB,2024Q3,2024,0.0284651360898403,136877000000.0,0.0325207726770671,0.0944265302742519
SGB,2024Q4,2024,0.0266156691891527,-61239000000.0,0.0068950192088712,0.0867312295956368
SGB,2025Q1,2025,0.0327686637419329,164345000000.0,0.0277181345454098,0.0840974315423821
SHB,2017Q1,2017,0.0191959105463509,498706000000.0,,
SHB,2017Q2,2017,0.0189591347310649,480716000000.0,0.0149936107918854,0.0879975824687554
SHB,2017Q3,2017,0.0191507999246803,1149225000000.0,0.0120674477451157,0.0800827238275196
SHB,2017Q4,2017,0.0190497325033413,1730537000000.0,0.0342293363964234,0.1287986308101532
SHB,2018Q1,2018,0.0229146716178669,569007000000.0,0.0166686355048706,0.0899599550984532
SHB,2018Q2,2018,0.0269967145369549,701326000000.0,0.0162185108048431,0.0947447191889452
SHB,2018Q3,2018,0.0275189704236917,578972000000.0,0.0170346376582366,0.0946408011340305
SHB,2018Q4,2018,0.0239603243819653,1624929000000.0,0.0305146899417758,0.1001843718448439
SHB,2019Q1,2019,0.024004949419371,743571000000.0,0.0177663017603527,0.0907391763011628
SHB,2019Q2,2019,0.0292342063879516,1112807000000.0,0.02201339042643,0.1023542140884072
SHB,2019Q3,2019,0.0285906072044181,1415012000000.0,0.0281175975175961,0.1095442525336104
SHB,2019Q4,2019,0.01831332963045,2097007000000.0,0.0302340104655883,0.1046677715727609
SHB,2020Q1,2020,0.0217481761047596,779499000000.0,0.0202399014550254,0.1008902205524858
SHB,2020Q2,2020,0.024529879398928,1745869000000.0,0.0282918210541256,0.1029276379852747
SHB,2020Q3,2020,0.0246691853034397,2003752000000.0,0.0281009534191964,0.102177286041179
SHB,2020Q4,2020,0.0171920797235128,3417553000000.0,0.0355047083633538,0.1044807241416902
SHB,2021Q1,2021,0.0188775205566779,1664050000000.0,0.0230845568427495,0.0913286371744362
SHB,2021Q2,2021,0.0206451288620241,3736107000000.0,0.0465801103322681,0.0960355861134065
SHB,2021Q3,2021,0.0222077820395399,3748344000000.0,0.0380139066825718,0.1031600718223582
SHB,2021Q4,2021,0.0142525749923516,4630597000000.0,0.0429425067093914,0.107328232841761
SHB,2022Q1,2022,0.0174368092998797,3698645000000.0,0.0358828102675872,0.0956467070242713
SHB,2022Q2,2022,0.02553436500123,3709602000000.0,0.0354041065876198,0.0979009699841783
SHB,2022Q3,2022,0.0233162996737709,4137646000000.0,0.040849411450687,0.1085357396150439
SHB,2022Q4,2022,0.025257362816264,3442233000000.0,0.0354261834162182,0.1101145516741957
SHB,2023Q1,2023,0.0283135414783336,4993903000000.0,0.045878293128594,0.1413618616666461
SHB,2023Q2,2023,0.0301784975646184,4001441000000.0,0.0309335838914927,0.1248901600398417
SHB,2023Q3,2023,0.0320639827767067,3045079000000.0,0.0323705853408894,0.1272836963793641
SHB,2023Q4,2023,0.0284688658933839,4615739000000.0,0.0372892407869634,0.1140689969640322
SHB,2024Q1,2024,0.030193859944964,4725213000000.0,0.0349939930539197,0.1082707068310859
SHB,2024Q2,2024,0.0301531681305198,3185538000000.0,0.0292026229988388,0.0904690895762504
SHB,2024Q3,2024,0.0252937780564031,2690793000000.0,0.0203893780474126,0.0773716087240741
SHB,2024Q4,2024,0.028973390250525,7210490000000.0,0.0493942695858734,0.1160264395433437
SHB,2025Q1,2025,0.0287222050130023,4991583000000.0,0.0303923946144662,0.0930792147125789
STB,2017Q1,2017,0.0488547657903872,308486000000.0,,
STB,2017Q2,2017,0.0754438306213117,353110000000.0,0.0136791582071472,0.08047475751872
STB,2017Q3,2017,0.059479578806932,588739000000.0,0.0221546524357604,0.0928954229183692
STB,2017Q4,2017,0.041572330561803,1084183000000.0,0.0196237463224995,0.0951228934114391
STB,2018Q1,2018,0.0401141325305427,584770000000.0,0.0211788497492448,0.09378077010878
STB,2018Q2,2018,0.0369741855946226,925574000000.0,0.0213950712634549,0.09412207320031
STB,2018Q3,2018,0.0318332314489926,982553000000.0,0.0239937754603747,0.0984281685611281
STB,2018Q4,2018,0.0211486508368959,1346208000000.0,0.0242506018383133,0.0968179142815874
STB,2019Q1,2019,0.021440694768269,1491428000000.0,0.0273485070830327,0.0997862606806321
STB,2019Q2,2019,0.0204083560844362,1015961000000.0,0.0214339118864364,0.0931559807035664
STB,2019Q3,2019,0.0199984199079562,1667265000000.0,0.0299401755482334,0.1060778557716464
STB,2019Q4,2019,0.0193673998480977,1194981000000.0,0.0177988203225657,0.0883874327277974
STB,2020Q1,2020,0.0197407739823145,1405546000000.0,0.0280269363896823,0.1001898102556142
STB,2020Q2,2020,0.0215069329653625,1588108000000.0,0.0250366880669062,0.0972664167869234
STB,2020Q3,2020,0.0213526308701791,2184819000000.0,0.0278753855011394,0.0981334524951783
STB,2020Q4,2020,0.0169873712062741,1077177000000.0,0.0272254757554759,0.0878770589588955
STB,2021Q1,2021,0.0148254584605689,1475966000000.0,0.0266426861614188,0.0782981726343951
STB,2021Q2,2021,0.0155327489730373,2410057000000.0,0.0273889249005005,0.0764732866457111
STB,2021Q3,2021,0.0156218361199182,1774649000000.0,0.0287897835662997,0.0791452841720141
STB,2021Q4,2021,0.0147478822420138,2214522000000.0,0.0212275961851734,0.0630770425082365
STB,2022Q1,2022,0.0128300606345109,2293455000000.0,0.0218417975365982,0.0673702699392139
STB,2022Q2,2022,0.0127430099157294,3739518000000.0,0.0199407491785563,0.0627110536898503
STB,2022Q3,2022,0.0090098099633986,3957098000000.0,0.0434168978940523,0.0943035897148329
STB,2022Q4,2022,0.0098006424248868,5186810000000.0,0.0440956964158635,0.1035071194777571
STB,2023Q1,2023,0.0119096474680505,3384223000000.0,0.0411545479036359,0.1161763494717277
STB,2023Q2,2023,0.0178648354526534,3688194000000.0,0.0391325977276784,0.1201134521324662
STB,2023Q3,2023,0.0220044485839987,2911990000000.0,0.0316846616210951,0.1097484742888627
STB,2023Q4,2023,0.0227540042466953,3298699000000.0,0.0357929638073501,0.1063476364092438
STB,2024Q1,2024,0.0227863106024214,3331878000000.0,0.0366589528585085,0.0933415562968732
STB,2024Q2,2024,0.0242880347115883,3153347000000.0,0.0357912761898513,0.0871484485208031
STB,2024Q3,2024,0.0247371003417871,3950399000000.0,0.0363344488768889,0.0856436815138725
STB,2024Q4,2024,0.0240252880350973,4259105000000.0,0.0338402247534561,0.085101365112841
STB,2025Q1,2025,0.0250754650403605,3869293000000.0,0.0366903372026097,0.0890405589445842
TCB,2017Q1,2017,0.0188829029405937,2595003000000.0,,
TCB,2017Q2,2017,0.0205948255828188,2517930000000.0,0.04069616051689,0.0981997043489236
TCB,2017Q3,2017,0.0193441079249621,2263389000000.0,0.0379655590964989,0.0962219426020182
TCB,2017Q4,2017,0.0160642926323519,4269202000000.0,0.0420067806007645,0.091909415399831
TCB,2018Q1,2018,0.0187158329140651,3392745000000.0,0.0399035903333637,0.0925987381006438
TCB,2018Q2,2018,0.0203730559264754,2847644000000.0,0.0370851855159025,0.0940475270900939
